 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,198,2,2,64,128,32,32,32.0,0.0,64,64,64.0,0.0,969696.9697,20202.0202,66.0,31.17691454,102,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10101.0101,10101.0101,32,64,44.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,56.0,32.0,64.0,64,0,0,0,0,0,0,2,64,2,128,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,116724082,2,2,87,253,45,42,43.5,2.121320344,127,126,126.5,0.707106781,2.912852208,0.03426885,38900000.0,67300000.0,117000000,23383,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,0,0,0,0,72,72,0.017134425,0.017134425,42,127,77.0,45.20508821,2043.5,0,0,0,0,0,0,0,0,1,96.25,43.5,126.5,72,0,0,0,0,0,0,2,87,2,253,-1,-1,1,32,66489.0,0.0,66489,66489,117000000.0,0.0,117000000,117000000,BENIGN
80,116007135,18,18,1332,5444,621,0,74.0,199.0054684,1460,0,302.4444444,574.3855256,58.41020037,0.31032574,3314489.571,4677464.714,10000000,99,116000000,6823949.118,4629140.264,10000000,568,111000000,6509199.0,4912631.912,10000000,202,0,0,0,0,372,372,0.15516287,0.15516287,0,1460,183.1351351,434.1666451,188500.6757,0,0,0,1,0,0,0,0,1,188.2222222,74.0,302.4444444,372,0,0,0,0,0,0,18,1332,18,5444,8192,1024,17,20,59709.81818,102069.1389,367459,28705,9999988.364,3938.280038,10000000,9992764,BENIGN
443,5286522,8,6,372,3856,191,0,46.5,71.87687886,1460,0,642.6666667,680.7380309,799.7696784,2.648243968,406655.5385,1272191.812,4630758,4,5286522,755217.4286,1711930.191,4630758,4,525162,105032.4,144425.9358,285872,48,0,0,0,0,172,132,1.513282268,1.134961701,0,1460,281.8666667,511.0824461,261205.2667,0,0,0,1,0,0,0,0,0,302.0,46.5,642.6666667,172,0,0,0,0,0,0,8,372,6,3856,8192,946,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,29225,1,1,39,295,39,39,39.0,0.0,295,295,295.0,0.0,11428.57143,68.43455945,29225.0,0.0,29225,29225,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34.21727973,34.21727973,39,295,124.3333333,147.8016689,21845.33333,0,0,0,0,0,0,0,0,1,186.5,39.0,295.0,20,0,0,0,0,0,0,1,39,1,295,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197,2,2,64,344,32,32,32.0,0.0,172,172,172.0,0.0,2071065.99,20304.56853,65.66666667,73.79250188,147,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,10152.28426,10152.28426,32,172,88.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,110.0,32.0,172.0,64,0,0,0,0,0,0,2,64,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134916,1,1,54,138,54,54,54.0,0.0,138,138,138.0,0.0,1423.107711,14.82403866,134916.0,0.0,134916,134916,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,7.412019331,7.412019331,54,138,82.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,123.0,54.0,138.0,20,0,0,0,0,0,0,1,54,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,45726,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,262.4327516,65.6081879,22863.0,32331.75046,45725,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,32,43.73879193,21.86939597,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,121,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30900,2,2,82,386,41,41,41.0,0.0,193,193,193.0,0.0,15145.63107,129.4498382,10300.0,17836.65922,30896,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,64.72491909,64.72491909,41,193,101.8,83.25382874,6931.2,0,0,0,0,0,0,0,0,1,127.25,41.0,193.0,40,0,0,0,0,0,0,2,82,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52814,314,3,3,253,18,216,6,84.33333333,114.7097787,6,6,6.0,0.0,863057.3248,19108.28025,62.8,48.51494615,134,3,263,131.5,118.0868325,215,48,233,116.5,96.87362902,185,48,0,0,0,0,60,60,9554.140127,9554.140127,6,216,39.57142857,78.35359414,6139.285714,0,0,0,0,1,1,0,0,1,46.16666667,84.33333333,6.0,60,0,0,0,0,0,0,3,253,3,18,62,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,23606,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4066.762687,84.72422266,23606.0,0.0,23606,23606,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.36211133,42.36211133,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31407,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,10125.13134,127.3601426,10469.0,17964.20828,31212,4,4,4.0,0.0,4,4,191,191.0,0.0,191,191,0,0,0,0,40,40,63.68007132,63.68007132,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117223789,24,31,1115,34104,517,0,46.45833333,113.3892791,2836,0,1100.129032,812.486338,300.4424298,0.469188042,2170810.907,11100000.0,58900000,2,117000000,5096686.478,16800000.0,58900000,50,117000000,3906226.8,14800000.0,58900000,2,0,0,0,0,776,1000,0.2047366,0.264451442,0,2836,628.9107143,803.6364007,645831.4646,0,0,0,1,0,0,0,0,1,640.3454545,46.45833333,1100.129032,776,0,0,0,0,0,0,24,1115,31,34104,29200,357,8,32,171060.0,126611.7118,260588,81532,58400000.0,636730.5646,58900000,58000000,BENIGN
53,24429,2,2,88,210,44,44,44.0,0.0,105,105,105.0,0.0,12198.6164,163.7398174,8143.0,14058.21002,24376,3,50,50.0,0.0,50,50,3,3.0,0.0,3,3,0,0,0,0,40,40,81.86990872,81.86990872,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5878774,8,5,635,159,517,0,79.375,179.4499035,159,0,31.8,71.10696168,135.0621745,2.211345427,489897.8333,1118515.959,2941461,48,5878774,839824.8571,1418659.67,3004499,48,2913097,728274.25,1440403.637,2888828,340,0,0,0,0,264,176,1.360827955,0.850517472,0,517,56.71428571,140.3481542,19697.6044,0,0,0,1,0,0,0,0,0,61.07692308,79.375,31.8,264,0,0,0,0,0,0,8,635,5,159,29200,939,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1518,5547,10,1,571,6,242,6,57.1,65.96034162,6,6,6.0,0.0,104020.1911,1983.053903,554.7,1287.083529,3944,1,5547,616.3333333,1352.156518,3944,1,0,0.0,0.0,0,0,1,0,0,0,200,20,1802.776275,180.2776275,6,242,68.25,82.27683315,6769.477273,0,1,0,0,1,0,0,0,0,74.45454545,57.1,6.0,200,0,0,0,0,0,0,10,571,1,6,119,0,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1351557,45,42,2728,6634,456,0,60.62222222,106.736568,976,0,157.952381,318.8351476,6926.825876,64.37020414,15715.77907,103044.8492,949882,1,1351557,30717.20455,150941.3041,990814,1,401549,9793.878049,22894.56094,104209,1,0,0,0,0,1456,1360,33.29493318,31.07527097,0,976,106.3863636,236.9929642,56165.6651,0,0,0,1,0,0,0,0,0,107.6091954,60.62222222,157.952381,1456,0,0,0,0,0,0,45,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46995,2,2,60,150,30,30,30.0,0.0,75,75,75.0,0.0,4468.560485,85.11543781,15665.0,27127.37975,46989,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,42.55771891,42.55771891,30,75,48.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,60.0,30.0,75.0,40,0,0,0,0,0,0,2,60,2,150,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116068408,24,21,2235,7394,931,0,93.125,260.7978248,1592,0,352.0952381,608.3727398,82.95969735,0.387702397,2637918.364,4375128.754,10000000,1,116000000,5046452.522,5005506.205,10000000,3,111000000,5537824.15,5113852.703,10000000,5,0,0,0,0,776,680,0.206774612,0.180927785,0,1592,209.326087,465.7760575,216947.3357,0,0,0,1,0,0,0,0,0,213.9777778,93.125,352.0952381,776,0,0,0,0,0,0,24,2235,21,7394,29200,391,5,32,60208.08333,82526.91991,322266,36221,9612159.0,1365815.781,10000000,5275365,BENIGN
53,20181050,2,2,112,300,58,54,56.0,2.828427125,186,114,150.0,50.91168825,20.41519148,0.198205743,6727016.667,11600000.0,20100000,30372,20200000,20200000.0,0.0,20200000,20200000,20100000,20100000.0,0.0,20100000,20100000,0,0,0,0,64,52,0.099102871,0.099102871,54,186,93.2,57.78581141,3339.2,0,0,0,0,0,0,0,0,1,116.5,56.0,150.0,64,0,0,0,0,0,0,2,112,2,300,-1,-1,1,32,61065.0,0.0,61065,61065,20100000.0,0.0,20100000,20100000,BENIGN
443,188773,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,20574.97629,63.56841286,17161.18182,33959.09922,85709,48,188773,31462.16667,43180.98768,88463,158,93546,23386.5,45059.05395,90957,48,0,0,0,0,152,112,37.08157417,26.48683869,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5862020,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.682358641,1954006.667,3340920.503,5811660,23,5862020,2931010.0,4073854.298,5811660,50360,0,0.0,0.0,0,0,0,0,0,0,104,40,0.511768981,0.17058966,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20113814,6,7,477,5376,477,0,79.5,194.7344346,2480,0,768.0,1017.762251,290.9940402,0.646321976,1676151.167,3876178.766,10000000,7,10100000,2028185.6,4471186.208,10000000,135,20100000,3343891.833,5155754.355,10100000,49,0,0,0,0,200,232,0.29830245,0.348019525,0,2480,418.0714286,790.5385179,624951.1484,0,0,0,1,0,0,0,0,1,450.2307692,79.5,768.0,200,0,0,0,0,0,0,6,477,7,5376,29200,149,1,32,114615.0,0.0,114615,114615,10000000.0,0.0,10000000,10000000,BENIGN
51465,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1339818,3,4,442,871,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,979.9838486,5.224590206,223303.0,524100.7601,1292869,4,1316043,658021.5,897809.9445,1292869,23174,1316664,438888.0,759839.4548,1316275,4,0,0,0,0,72,92,2.239110088,2.985480117,0,859,164.125,319.0586321,101798.4107,0,0,0,1,0,0,0,0,1,187.5714286,147.3333333,217.75,72,0,0,0,0,0,0,3,442,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,68,292,34,34,34.0,0.0,146,146,146.0,0.0,1935483.871,21505.37634,62.0,67.10439628,135,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10752.68817,10752.68817,34,146,78.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,98.5,34.0,146.0,40,0,0,0,0,0,0,2,68,2,292,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30436,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4139.834407,65.71165725,30436.0,0.0,30436,30436,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.85582862,32.85582862,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53346,46,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,260869.5652,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1494,81238,3,1,173,6,161,6,57.66666667,89.48929172,6,6,6.0,0.0,2203.402349,49.23804131,27079.33333,46649.97738,80946,62,81238,40619.0,57118.67157,81008,230,0,0.0,0.0,0,0,0,0,0,0,60,20,36.92853098,12.30951033,6,161,37.0,69.3181073,4805.0,0,0,0,0,1,0,0,0,0,46.25,57.66666667,6.0,60,0,0,0,0,0,0,3,173,1,6,60,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,185558,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,20931.46078,64.66980675,16868.90909,33864.37125,85240,44,185558,30926.33333,43354.76112,88254,225,88570,22142.5,42321.88969,85600,49,0,0,0,0,152,112,37.72405393,26.94575281,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,64,224,32,32,32.0,0.0,112,112,112.0,0.0,1515789.474,21052.63158,63.33333333,68.96617528,139,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,80,80,10526.31579,10526.31579,32,112,64.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,80.0,32.0,112.0,80,0,0,0,0,0,0,2,64,2,224,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1610,12,3,0,92,0,55,6,30.66666667,24.50170062,0,0,0.0,0.0,7666666.667,250000.0,6.0,7.071067812,11,1,12,6.0,7.071067812,11,1,0,0.0,0.0,0,0,1,0,0,0,60,0,250000.0,0.0,6,55,36.75,23.41473895,548.25,0,1,0,0,1,0,0,0,0,49.0,30.66666667,0.0,60,0,0,0,0,0,0,3,92,0,0,119,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49644,29,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,34482.75862,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,259,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,83229,7,9,2106,6557,1445,0,300.8571429,538.1593409,1460,0,728.5555556,708.4936681,104086.3161,192.2406853,5548.6,9771.356141,24291,1,58212,9702.0,12107.67459,25747,175,59321,7415.125,13071.2602,32114,1,0,0,0,0,152,192,84.10529984,108.1353855,0,1460,509.5882353,649.4988509,421848.7574,0,0,0,1,0,0,0,0,1,541.4375,300.8571429,728.5555556,152,0,0,0,0,0,0,7,2106,9,6557,8192,65,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,16332,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5878.03086,122.4589762,16332.0,0.0,16332,16332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.22948812,61.22948812,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,166,2,2,74,242,37,37,37.0,0.0,121,121,121.0,0.0,1903614.458,24096.38554,55.33333333,89.81276821,159,1,6,6.0,0.0,6,6,1,1.0,0.0,1,1,0,0,0,0,64,64,12048.19277,12048.19277,37,121,70.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,88.25,37.0,121.0,64,0,0,0,0,0,0,2,74,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23859,2,2,64,128,32,32,32.0,0.0,64,64,64.0,0.0,8047.277757,167.6516199,7953.0,13769.80392,23853,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,83.82580997,83.82580997,32,64,44.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,56.0,32.0,64.0,40,0,0,0,0,0,0,2,64,2,128,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,149,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,80536.91275,13422.81879,149.0,0.0,149,149,149,149.0,0.0,149,149,0,0.0,0.0,0,0,0,0,0,0,40,0,13422.81879,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,82,194,41,41,41.0,0.0,97,97,97.0,0.0,1468085.106,21276.59574,62.66666667,106.8097998,186,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10638.29787,10638.29787,41,97,63.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,79.25,41.0,97.0,64,0,0,0,0,0,0,2,82,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,63021116,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,3.046597905,0.06347079,21000000.0,36300000.0,63000000,23278,63000000,63000000.0,0.0,63000000,63000000,63000000,63000000.0,0.0,63000000,63000000,0,0,0,0,40,52,0.031735395,0.031735395,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23278.0,0.0,23278,23278,63000000.0,0.0,63000000,63000000,BENIGN
443,4338,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2766.251729,461.0419548,4338.0,0.0,4338,4338,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,230.5209774,230.5209774,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48749,2,2,90,202,45,45,45.0,0.0,101,101,101.0,0.0,5989.866459,82.05296519,16249.66667,28140.05212,48743,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,41.02648259,41.02648259,45,101,67.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,84.25,45.0,101.0,40,0,0,0,0,0,0,2,90,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96274,1,1,44,80,44,44,44.0,0.0,80,80,80.0,0.0,1287.990527,20.77404076,96274.0,0.0,96274,96274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.38702038,10.38702038,44,80,56.0,20.78460969,432.0,0,0,0,0,0,0,0,0,1,84.0,44.0,80.0,32,0,0,0,0,0,0,1,44,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23818,2,2,90,222,45,45,45.0,0.0,111,111,111.0,0.0,13099.33664,167.9402133,7939.333333,13744.40051,23810,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,83.97010664,83.97010664,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45.0,111.0,40,0,0,0,0,0,0,2,90,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1191241,3,4,442,871,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,1102.211895,5.876224878,198540.1667,463323.6251,1144009,3,1167442,583721.0,792366.8884,1144009,23433,1167883,389294.3333,673991.7955,1167553,3,0,0,0,0,72,92,2.518382091,3.357842787,0,859,164.125,319.0586321,101798.4107,0,0,0,1,0,0,0,0,1,187.5714286,147.3333333,217.75,72,0,0,0,0,0,0,3,442,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,458,1,1,42,101,42,42,42.0,0.0,101,101,101.0,0.0,312227.0742,4366.812227,458.0,0.0,458,458,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,2183.406114,2183.406114,42,101,61.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,92.5,42.0,101.0,20,0,0,0,0,0,0,1,42,1,101,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,983957.2193,21390.37433,62.33333333,24.82606158,91,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10695.18717,10695.18717,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45704,324,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,37037.03704,6172.839506,324.0,0.0,324,324,324,324.0,0.0,324,324,0,0.0,0.0,0,0,0,0,0,0,40,0,6172.839506,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4362,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,157,2,2,158,326,79,79,79.0,0.0,163,163,163.0,0.0,3082802.548,25477.70701,52.33333333,83.71578903,149,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,12738.8535,12738.8535,79,163,112.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,140.75,79.0,163.0,64,0,0,0,0,0,0,2,158,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,8045248,23,28,9347,29093,1975,0,406.3913043,746.9477735,2920,0,1039.035714,896.6770128,4777.975769,6.339145791,160904.96,570719.0297,3864847,3,8045248,365693.0909,828000.1694,3864847,3,3886063,143928.2593,352843.5974,1446691,48,0,0,0,0,472,568,2.858830455,3.480315336,0,2920,739.2307692,881.1140145,776361.9065,0,0,0,1,0,0,0,0,1,753.7254902,406.3913043,1039.035714,472,0,0,0,0,0,0,23,9347,28,29093,8192,117,22,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,8381606,10,2,440,88,44,44,44.0,0.0,44,44,44.0,0.0,62.9950871,1.431706525,761964.1818,1260716.169,4006828,3,8049034,894337.1111,1367999.644,4006828,3,3,3.0,0.0,3,3,0,0,0,0,296,64,1.193088771,0.238617754,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47.66666667,44.0,44.0,296,0,0,0,0,0,0,10,440,2,88,-1,-1,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,82863502,2,2,108,283,56,52,54.0,2.828427125,203,80,141.5,86.97413409,4.718603373,0.048272157,27600000.0,47700000.0,82700000,49360,82800000,82800000.0,0.0,82800000,82800000,82800000,82800000.0,0.0,82800000,82800000,0,0,0,0,52,40,0.024136079,0.024136079,52,203,89.4,64.46549465,4155.8,0,0,0,0,0,0,0,0,1,111.75,54.0,141.5,52,0,0,0,0,0,0,2,108,2,283,-1,-1,1,20,93009.0,0.0,93009,93009,82700000.0,0.0,82700000,82700000,BENIGN
80,359192,3,3,301,1112,301,0,100.3333333,173.782431,1112,0,370.6666667,642.0134993,3933.829261,16.70415822,71838.4,98275.78138,180250,3,178939,89469.5,126275.8361,178760,179,180457,90228.5,127598.1258,180454,3,0,0,0,0,104,108,8.352079111,8.352079111,0,1112,201.8571429,416.7175017,173653.4762,0,0,0,1,0,0,0,0,1,235.5,100.3333333,370.6666667,104,0,0,0,0,0,0,3,301,3,1112,29200,4681,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62330,2,2,76,352,38,38,38.0,0.0,176,176,176.0,0.0,6866.677362,64.17455479,20776.66667,35984.51023,62328,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,32.08727739,32.08727739,38,176,93.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,116.5,38.0,176.0,64,0,0,0,0,0,0,2,76,2,352,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1189873.418,25316.4557,52.66666667,85.16063253,151,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12658.22785,12658.22785,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
